일시,시도,시·군·구,화재유형,발화열원대분류,발화열원소분류,발화요인대분류,발화요인소분류,최초착화물대분류,최초착화물소분류,인명피해(명)소계,사망,부상,재산피해소계,장소대분류,장소중분류,장소소분류
2022-07-12 11:44,전라남도,영암군,기타(쓰레기 화재등),작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,0,0,0,6959,기타,야외,기타야외
2022-07-12 12:24,경상북도,구미시,"건축,구조물","불꽃, 불티","기타(불꽃,불티)",부주의,"불씨,불꽃,화원방치","종이,목재,건초등",종이,0,0,0,16496,주거,단독주택,단독주택
2022-07-12 12:50,경기도,남양주시,"자동차,철도차량",작동기기,역화,기계적 요인,역화,합성수지,기타(합성수지),0,0,0,1346,"자동차,철도차량",자동차,화물자동차
2022-07-12 12:56,경상북도,울진군,기타(쓰레기 화재등),화학적 발화열,화학반응열,화학적 요인,기타(화학적요인),"전기,전자","기타(전기,전자)",0,0,0,1202,기타,도로,기타도로
2022-07-12 13:30,충청남도,예산군,"건축,구조물","마찰, 전도, 복사","기타(마찰,전도,복사)",기계적 요인,"오일,연료누설",기타,기타,0,0,0,12366,산업시설,공장시설,식료품공업
2022-07-12 13:42,경기도,안산시단원구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,0,0,0,108,주거,공동주택,다세대주택
2022-07-12 13:52,경상남도,고성군,"건축,구조물",자연적 발화열,돋보기 효과,자연적인 요인,돋보기 효과,기타,기타,0,0,0,160,기타서비스,기타건축물,기타 건축물
2022-07-12 14:17,부산광역시,해운대구,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,식품,음식물,0,0,0,0,주거,공동주택,다세대주택
2022-07-12 14:22,경기도,광명시,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,음식물 조리중,합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,44,주거,공동주택,아파트
2022-07-12 14:32,인천광역시,연수구,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,0,0,0,504,주거,공동주택,기타 공동주택
2022-07-12 14:37,대구광역시,달성군,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,0,0,0,55,주거,공동주택,아파트
2022-07-12 14:49,경기도,고양시일산동구,"건축,구조물","불꽃, 불티","용접, 절단, 연마",부주의,"용접, 절단, 연마",합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,2301132,산업시설,창고시설,"창고, 물품저장소"
2022-07-12 15:07,경기도,광주시,"건축,구조물","불꽃, 불티","기타(불꽃,불티)",부주의,기타(부주의),"종이,목재,건초등",종이,0,0,0,148,교육시설,학교,초등학교
2022-07-12 15:32,서울특별시,은평구,기타(쓰레기 화재등),"담뱃불, 라이터불","라이터불, 성냥불",부주의,불장난,쓰레기류,기타 쓰레기,0,0,0,54,기타,야외,쓰레기
2022-07-12 15:38,충청북도,단양군,"건축,구조물",작동기기,기타(작동기기),부주의,"불씨,불꽃,화원방치",기타,기타,0,0,0,1529,기타서비스,기타건축물,기타 건축물
2022-07-12 16:06,서울특별시,성동구,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,"불씨,불꽃,화원방치",합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,1549,주거,단독주택,다가구주택
2022-07-12 16:09,부산광역시,동구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,0,0,0,8176,주거,단독주택,단독주택
2022-07-12 16:29,경상남도,김해시,"건축,구조물","마찰, 전도, 복사","마찰열,마찰 스파크",화학적 요인,혼촉발화,기타,기타,0,0,0,484,산업시설,공장시설,금속기계 및 기구공업
2022-07-12 16:34,세종특별자치시,세종,"건축,구조물",화학적 발화열,화학반응열,화학적 요인,화학적 폭발,위험물등,제3류 위험물,1,0,1,173,교육시설,"연구,학원",연구소
2022-07-12 16:48,경기도,성남시수정구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,음식물 조리중,식품,음식물,0,0,0,42,주거,단독주택,다가구주택
2022-07-12 16:58,경기도,수원시권선구,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,0,0,0,442,"판매,업무시설",일반업무,일반회사
2022-07-12 17:17,전북특별자치도,군산시,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",기계적 요인,자동제어 실패,합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,30,생활서비스,음식점,한식
2022-07-12 17:34,충청남도,천안시동남구,"건축,구조물","불꽃, 불티","기타(불꽃,불티)",기타,기타,"종이,목재,건초등","기타(종이,목재,건초등)",0,0,0,2459,산업시설,공장시설,펄프 및 제지공업
2022-07-12 17:36,부산광역시,북구,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",종이,0,0,0,99,"판매,업무시설",일반업무,오피스텔
2022-07-12 17:38,전북특별자치도,전주시완산구,"건축,구조물","불꽃, 불티","용접, 절단, 연마",부주의,"용접, 절단, 연마","간판,차양막등","기타(간판,차양막등)",0,0,0,1215,기타서비스,기타건축물,기타 건축물
2022-07-12 17:43,대구광역시,수성구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,0,0,0,383,주거,공동주택,아파트
2022-07-12 17:47,경상북도,경산시,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,"종이,목재,건초등","기타(종이,목재,건초등)",0,0,0,377,생활서비스,음식점,분식
2022-07-12 17:49,전북특별자치도,군산시,"자동차,철도차량","마찰, 전도, 복사","화염 전도,복사열",기계적 요인,"과열, 과부하",쓰레기류,쓰레기,0,0,0,33,"자동차,철도차량",자동차,화물자동차
2022-07-12 18:00,광주광역시,광산구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",기계적 요인,"과열, 과부하","전기,전자",전선피복,0,0,0,1228,생활서비스,일상서비스,이미용실
2022-07-12 18:06,경상남도,창원시 마산회원구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,과부하/과전류,"전기,전자","전기, 전자기기 케이스",0,0,0,31,산업시설,공장시설,금속기계 및 기구공업
2022-07-12 18:11,강원특별자치도,원주시,"건축,구조물","불꽃, 불티","모닥불, 연탄, 숯",부주의,음식물 조리중,식품,음식물,0,0,0,60650,생활서비스,음식점,한식
2022-07-12 18:38,서울특별시,종로구,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,재활용,0,0,0,0,기타,야외,쓰레기
2022-07-12 18:43,서울특별시,영등포구,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",종이,0,0,0,184,"판매,업무시설",일반업무,일반빌딩
2022-07-12 19:03,전라남도,여수시,기타(쓰레기 화재등),"불꽃, 불티","기타(불꽃,불티)",부주의,"불씨,불꽃,화원방치","종이,목재,건초등",종이,0,0,0,49,기타,야외,쓰레기
2022-07-12 19:51,대구광역시,중구,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,0,0,0,5,기타,야외,쓰레기
2022-07-12 20:22,충청남도,아산시,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",기계적 요인,자동제어 실패,"침구,직물류",부직포,0,0,0,880,산업시설,공장시설,금속기계 및 기구공업
2022-07-12 20:25,전라남도,해남군,"선박,항공기","불꽃, 불티","용접, 절단, 연마",부주의,"용접, 절단, 연마",합성수지,발포폴리스티렌,0,0,0,44000,"선박,항공기",선박,어선
2022-07-12 20:53,광주광역시,북구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",기계적 요인,"과열, 과부하",기타,기타,0,0,0,1462,교육시설,학교,대학교
2022-07-12 21:07,대구광역시,달성군,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,0,0,0,110,기타,야외,쓰레기
2022-07-12 21:30,경기도,안양시동안구,"건축,구조물","마찰, 전도, 복사","기타(마찰,전도,복사)",전기적 요인,과부하/과전류,"전기,전자",전선피복,0,0,0,2206,"판매,업무시설",판매시설,기타 판매시설
2022-07-12 21:51,서울특별시,강남구,기타(쓰레기 화재등),작동기기,전기적 아크(단락),전기적 요인,과부하/과전류,"전기,전자","작동장치(모터, 히터, 램프 등)",0,0,0,20,기타,야외,기타야외
2022-07-12 21:57,경기도,하남시,"자동차,철도차량","마찰, 전도, 복사","마찰열,마찰 스파크",기계적 요인,"과열, 과부하","자동차,철도차량,선박,항공기","기타(자동차,철도차량,선박,항공기)",0,0,0,514,"자동차,철도차량",자동차,"캠핑용 자동차,트레일러"
2022-07-12 22:13,서울특별시,성동구,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",부주의,음식물 조리중,식품,음식물,0,0,0,200,생활서비스,음식점,한식
2022-07-12 23:00,서울특별시,중랑구,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,기타,기타,0,0,0,1320,주거,공동주택,아파트
2022-07-12 23:07,전북특별자치도,익산시,"자동차,철도차량",작동기기,"기기 전도,복사열,기기발열",부주의,"기기(전기, 기계 등) 사용.설치부주의","자동차,철도차량,선박,항공기",전기배선,0,0,0,6600,"자동차,철도차량",자동차,특수자동차
2022-07-13 00:24,대전광역시,대덕구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,0,0,0,42962,산업시설,작업장,기타 작업장
2022-07-13 00:38,경상남도,김해시,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",기계적 요인,"과열, 과부하","전기,전자","작동장치(모터, 히터, 램프 등)",0,0,0,363,생활서비스,음식점,"치킨,족발(휴게)"
2022-07-13 00:57,경기도,수원시권선구,"건축,구조물","담뱃불, 라이터불","라이터불, 성냥불",방화,방화,합성수지,합성고무(타이어),0,0,0,457,주거,공동주택,다세대주택
2022-07-13 01:40,서울특별시,용산구,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,재활용,0,0,0,11,기타,야외,쓰레기
2022-07-13 01:48,강원특별자치도,삼척시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,층간단락,"전기,전자","작동장치(모터, 히터, 램프 등)",0,0,0,18016,집합시설,운동시설,체력단련장(헬스장)
2022-07-13 01:54,부산광역시,강서구,"건축,구조물",작동기기,기타(작동기기),부주의,음식물 조리중,식품,음식물,0,0,0,0,주거,공동주택,아파트
2022-07-13 02:12,경기도,광명시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,0,0,0,4032,생활서비스,음식점,한식
2022-07-13 02:29,전북특별자치도,전주시완산구,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,방화,방화,"간판,차양막등",광고판,0,0,0,91,기타,야외,기타야외
2022-07-13 03:02,충청북도,청주시 청원구,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",종이,1,0,1,3901,주거,단독주택,다가구주택
2022-07-13 03:39,서울특별시,중랑구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,과부하/과전류,"전기,전자",전선피복,1,0,1,105,주거,공동주택,주상복합아파트
2022-07-13 03:48,대구광역시,수성구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,"전기,전자","전기, 전자기기 내부배선",0,0,0,708,주거,공동주택,아파트
2022-07-13 04:12,경기도,안산시단원구,"건축,구조물",미상,미상,미상,미상,미상,미상,0,0,0,2065179,산업시설,공장시설,"전기, 전자공업"
2022-07-13 04:39,경기도,구리시,"자동차,철도차량",작동기기,"기기 전도,복사열,기기발열",기계적 요인,"과열, 과부하",합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,1612,"자동차,철도차량",자동차,승용자동차
2022-07-13 04:39,대전광역시,중구,"건축,구조물",미상,미상,미상,미상,미상,미상,0,0,0,8328,주거,단독주택,단독주택
2022-07-13 04:43,서울특별시,송파구,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",종이,0,0,0,88,기타,야외,쓰레기
2022-07-13 04:47,경상남도,통영시,기타(쓰레기 화재등),"불꽃, 불티","기타(불꽃,불티)",방화,방화,"종이,목재,건초등","목재, 합판",0,0,0,8,기타,야외,기타야외
2022-07-13 05:01,전북특별자치도,전주시완산구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,95834,생활서비스,일상서비스,기타 일상서비스
2022-07-13 05:05,경기도,시흥시,"자동차,철도차량",작동기기,"기기 전도,복사열,기기발열",기계적 요인,"과열, 과부하",미상,미상,0,0,0,44352,"자동차,철도차량",자동차,화물자동차
2022-07-13 05:07,경기도,안산시상록구,"건축,구조물",미상,미상,미상,미상,미상,미상,0,0,0,1011995,산업시설,공장시설,그 밖의 공업
2022-07-13 05:14,인천광역시,동구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,0,0,0,1474,주거,공동주택,아파트
2022-07-13 05:15,부산광역시,해운대구,"건축,구조물",미상,미상,미상,미상,"종이,목재,건초등","기타(종이,목재,건초등)",1,0,1,3681,주거,단독주택,다가구주택
