연번,사망,부상,인명피해(명)소계,재산피해소계,화재발생년월일,시도,시군구,읍면동,화재유형,발화열원,발화열원소분류,발화요인대분류,발화요인소분류,최초착화물대분류,최초착화물소분류,장소대분류,장소중분류,장소소분류
33401,0,0,0,558,2016-09-25 02:48,대전광역시,서구,관저동,"자동차,철도차량","불꽃, 불티","기타(불꽃,불티)",교통사고,교통사고,"자동차,철도차량,선박,항공기",휘발유,"자동차,철도차량",자동차,승용자동차
33402,0,0,0,264,2016-09-25 02:54,경기도,남양주시,진접읍,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,기타,야외,쓰레기
33403,0,0,0,108,2016-09-25 03:58,서울특별시,동작구,본동,"건축,구조물",작동기기,"기기 전도,복사열",부주의,음식물 조리중,식품,음식물,주거,공동주택,아파트
33404,0,0,0,101,2016-09-25 04:04,서울특별시,강동구,천호동,"건축,구조물","마찰, 전도, 복사","마찰열,마찰 스파크",부주의,음식물 조리중,식품,음식물,주거,공동주택,기타 공동주택
33405,0,0,0,1,2016-09-25 04:32,전라남도,목포시,해안동4가,기타(쓰레기 화재등),작동기기,"기기 전도,복사열",부주의,음식물 조리중,식품,음식물,기타,야외,기타야외
33406,0,0,0,606,2016-09-25 04:46,경상북도,구미시,고아읍,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,"전기,전자","전기, 전자기기 기판",주거,단독주택,단독주택
33407,0,0,0,0,2016-09-25 05:10,부산광역시,강서구,명지동,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",기타,야외,기타야외
33408,0,0,0,513,2016-09-25 05:52,경상북도,경산시,상방동,"건축,구조물","불꽃, 불티","모닥불, 연탄, 숯",부주의,"불씨,불꽃,화원방치","종이,목재,건초등",종이,산업시설,창고시설,"창고, 물품저장소"
33409,0,0,0,662,2016-09-25 06:05,경기도,양주시,고암동,기타(쓰레기 화재등),"불꽃, 불티","모닥불, 연탄, 숯",부주의,불장난,"종이,목재,건초등",종이,기타,야외,기타야외
33410,0,0,0,333,2016-09-25 06:39,충청남도,천안시서북구,성정동,"건축,구조물",작동기기,"기기 전도,복사열",부주의,가연물 근접방치,"종이,목재,건초등",종이,주거,공동주택,기타 공동주택
33411,0,0,0,897,2016-09-25 06:54,서울특별시,도봉구,창동,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,"불씨,불꽃,화원방치",식품,튀김유,생활서비스,음식점,"치킨,족발"
33412,0,1,1,2140,2016-09-25 07:04,부산광역시,부산진구,부전동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,합성수지,"플라스틱, PVC, 비닐, 장판","판매,업무시설",일반업무,오피스텔
33413,0,1,1,541,2016-09-25 07:15,전라남도,보성군,조성면,"건축,구조물",작동기기,전기적 아크(단락),기계적 요인,노후,"전기,전자","콘센트, 스위치류",생활서비스,일상서비스,편의점
33414,0,0,0,4085,2016-09-25 07:21,서울특별시,금천구,독산동,"건축,구조물",작동기기,"기기 전도,복사열",기계적 요인,"과열, 과부하",합성수지,"플라스틱, PVC, 비닐, 장판",산업시설,공장시설,금속기계 및 기구공업
33415,0,0,0,2996,2016-09-25 07:33,서울특별시,노원구,월계동,"건축,구조물",작동기기,"기기 전도,복사열",기계적 요인,"과열, 과부하","전기,전자",전자기기 부속품,생활서비스,일상서비스,일반상점
33416,0,0,0,51,2016-09-25 07:35,경기도,안성시,가현동,기타(쓰레기 화재등),"불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,쓰레기류,기타 쓰레기,기타,야외,야적장
33417,0,0,0,652,2016-09-25 07:36,경상남도,김해시,주촌면,"건축,구조물",작동기기,"기기 전도,복사열",기계적 요인,"과열, 과부하","전기,전자","전기, 전자기기 케이스",기타서비스,기타건축물,기타 건축물
33418,0,0,0,872,2016-09-25 08:01,인천광역시,강화군,내가면,"건축,구조물","불꽃, 불티","쓰레기, 논밭두렁",부주의,"불씨,불꽃,화원방치","종이,목재,건초등","기타(종이,목재,건초등)","판매,업무시설",숙박시설,펜션
33419,0,0,0,2561,2016-09-25 08:50,경상남도,창원시 마산회원구,양덕동,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",부주의,"불씨,불꽃,화원방치",식품,튀김유,주거,단독주택,기타 단독주택
33420,0,0,0,151,2016-09-25 08:50,경기도,부천시원미구,심곡동,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,기타,야외,쓰레기
33421,0,1,1,3432,2016-09-25 09:09,전라남도,목포시,연산동,기타(쓰레기 화재등),"마찰, 전도, 복사","마찰열,마찰 스파크",가스누출(폭발),가스누출(폭발),위험물등,시너,기타,야외,기타야외
33422,0,0,0,4788,2016-09-25 09:30,경상북도,경산시,옥산동,"건축,구조물","불꽃, 불티","모닥불, 연탄, 숯",부주의,"불씨,불꽃,화원방치",쓰레기류,기타 쓰레기,생활서비스,음식점,한식
33423,0,0,0,110,2016-09-25 09:39,경상북도,포항시남구,오천읍,기타(쓰레기 화재등),"불꽃, 불티","용접, 절단, 연마",부주의,"용접, 절단, 연마",합성수지,스티로폼,기타,야외,기타야외
33424,0,0,0,2608,2016-09-25 09:42,경상북도,성주군,용암면,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,식품,음식물,주거,단독주택,단독주택
33425,0,0,0,0,2016-09-25 09:53,부산광역시,해운대구,반여동,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,기타,야외,쓰레기
33426,0,0,0,100,2016-09-25 10:07,서울특별시,종로구,청운동,"건축,구조물",작동기기,"기기 전도,복사열",부주의,"불씨,불꽃,화원방치","종이,목재,건초등",종이,교육시설,학교,고등학교
33427,0,0,0,13776,2016-09-25 10:19,경기도,파주시,금촌동,"건축,구조물",미상(발화원인),미상,미상,미상,미상,미상,생활서비스,오락시설,노래연습장
33428,0,0,0,1177,2016-09-25 10:22,경기도,안산시단원구,선부동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,생활서비스,일상서비스,일반상점
33429,0,0,0,3195,2016-09-25 10:38,경기도,시흥시,은행동,"자동차,철도차량",작동기기,"불꽃, 스파크, 정전기",기계적 요인,"오일,연료누설","자동차,철도차량,선박,항공기",오일류,"자동차,철도차량",자동차,화물자동차
33430,0,0,0,324,2016-09-25 10:58,충청남도,금산군,금성면,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,과부하/과전류,"종이,목재,건초등","목재, 합판",주거,기타주택,비닐하우스
33431,0,0,0,110,2016-09-25 11:00,경기도,양평군,양평읍,기타(쓰레기 화재등),"불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,"종이,목재,건초등","목재, 합판",기타,야외,쓰레기
33432,0,0,0,107,2016-09-25 11:14,대전광역시,중구,대사동,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,식품,음식물,주거,공동주택,아파트
33433,0,0,0,365,2016-09-25 11:14,경기도,안양시만안구,박달동,기타(쓰레기 화재등),"불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,"종이,목재,건초등",종이,기타,야외,야적장
33434,0,0,0,729,2016-09-25 11:18,인천광역시,부평구,부평동,"건축,구조물","담뱃불, 라이터불","라이터불, 성냥불",부주의,"불씨,불꽃,화원방치",미상,미상,"판매,업무시설",일반업무,오피스텔
33435,0,0,0,4,2016-09-25 11:20,경기도,시흥시,정왕동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,"전기,전자",전자기기 부속품,산업시설,공장시설,금속기계 및 기구공업
33436,0,0,0,833,2016-09-25 11:28,경기도,광주시,탄벌동,"건축,구조물","불꽃, 불티","용접, 절단, 연마",부주의,"용접, 절단, 연마",합성수지,스티로폼,기타서비스,기타건축물,기타 건축물
33437,0,0,0,25,2016-09-25 11:36,서울특별시,중랑구,면목동,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,기타,야외,쓰레기
33438,0,0,0,79,2016-09-25 11:40,서울특별시,성북구,정릉동,"건축,구조물",작동기기,"기기 전도,복사열",부주의,음식물 조리중,식품,음식물,주거,공동주택,기타 공동주택
33439,0,0,0,1375,2016-09-25 11:49,대전광역시,중구,태평동,"자동차,철도차량",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,"자동차,철도차량",자동차,승용자동차
33440,0,0,0,448,2016-09-25 12:22,제주특별자치도,제주시,오라이동,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",전기적 요인,절연열화에 의한 단락,"전기,전자","전기, 전자기기 기판",기타서비스,기타건축물,기타 건축물
33441,0,0,0,534,2016-09-25 12:39,경기도,남양주시,진건읍,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,합성수지,"플라스틱, PVC, 비닐, 장판",기타,야외,공터
33442,0,0,0,1627,2016-09-25 12:49,충청북도,음성군,삼성면,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전자기기 부속품,주거,단독주택,단독주택
33443,0,0,0,330,2016-09-25 12:56,전라남도,무안군,삼향읍,임야,"불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,"종이,목재,건초등","풀, 나뭇잎",임야,들불,기타 들불
33444,0,0,0,0,2016-09-25 12:59,부산광역시,북구,구포동,기타(쓰레기 화재등),작동기기,"기기 전도,복사열",부주의,음식물 조리중,식품,음식물,기타,야외,기타야외
33445,0,0,0,512,2016-09-25 13:01,전라북도,익산시,성당면,기타(쓰레기 화재등),"불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,합성수지,"플라스틱, PVC, 비닐, 장판",기타,야외,기타야외
33446,0,0,0,102,2016-09-25 13:01,경상북도,포항시남구,대도동,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,식품,튀김유,주거,공동주택,다세대주택
33447,0,0,0,14,2016-09-25 13:05,경상남도,창원시 마산합포구,진동면,기타(쓰레기 화재등),작동기기,"불꽃, 스파크, 정전기",부주의,"용접, 절단, 연마","종이,목재,건초등","목재, 합판",기타,야외,공터
33448,0,0,0,356,2016-09-25 13:11,경기도,고양시덕양구,용두동,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,"불씨,불꽃,화원방치","종이,목재,건초등",종이,산업시설,작업장,공업사
33449,0,0,0,1620,2016-09-25 13:22,인천광역시,강화군,강화읍,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",기계적 요인,"과열, 과부하","전기,전자",전자기기 부속품,"판매,업무시설",일반업무,일반빌딩
33450,0,0,0,38,2016-09-25 13:38,전라남도,순천시,낙안면,"건축,구조물",작동기기,전기적 아크(단락),기계적 요인,"과열, 과부하",합성수지,"플라스틱, PVC, 비닐, 장판",산업시설,동식물시설,농예용 온실
33451,0,0,0,1569,2016-09-25 13:39,서울특별시,종로구,관철동,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,합성수지,"플라스틱, PVC, 비닐, 장판",생활서비스,음식점,한식
33452,0,0,0,1437,2016-09-25 13:40,경상북도,봉화군,봉화읍,"건축,구조물",작동기기,기타(작동기기),기계적 요인,"과열, 과부하","종이,목재,건초등",나무,산업시설,창고시설,"창고, 물품저장소"
33453,0,0,0,3767,2016-09-25 13:49,경기도,고양시덕양구,용두동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,산업시설,동식물시설,기타 동식물시설
33454,0,0,0,440,2016-09-25 13:51,인천광역시,강화군,내가면,기타(쓰레기 화재등),"불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,기타,기타,기타,야외,볏짚
33455,0,0,0,50,2016-09-25 13:52,경기도,안양시만안구,안양동,임야,"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",임야,산불,공유림
33456,0,0,0,0,2016-09-25 14:04,울산광역시,남구,무거동,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,기타,야외,쓰레기
33457,0,0,0,78,2016-09-25 14:17,전라북도,전주시완산구,동서학동,"건축,구조물",작동기기,"기기 전도,복사열",부주의,음식물 조리중,식품,음식물,주거,공동주택,아파트
33458,0,0,0,1,2016-09-25 14:33,서울특별시,양천구,신월동,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,식품,음식물,주거,공동주택,다세대주택
33459,0,0,0,93209,2016-09-25 14:38,충청남도,공주시,의당면,"건축,구조물",미상(발화원인),미상,미상,미상,미상,미상,산업시설,동식물시설,돈사
33460,0,0,0,8907,2016-09-25 14:44,경상북도,포항시남구,연일읍,"건축,구조물",작동기기,기타(작동기기),기계적 요인,기타(기계적요인),합성수지,"플라스틱, PVC, 비닐, 장판","판매,업무시설",판매시설,상점가
33461,0,0,0,1078,2016-09-25 14:55,경상남도,통영시,인평동,"건축,구조물",작동기기,전기적 아크(단락),기계적 요인,정비불량,"전기,전자",전선피복,주거,단독주택,단독주택
33462,0,0,0,11,2016-09-25 14:55,경상남도,합천군,용주면,기타(쓰레기 화재등),"담뱃불, 라이터불","라이터불, 성냥불",부주의,"불씨,불꽃,화원방치","종이,목재,건초등","풀, 나뭇잎",기타,야외,쓰레기
33463,0,0,0,10130,2016-09-25 14:58,경기도,안산시단원구,선부동,"건축,구조물",미상(발화원인),미상,미상,미상,미상,미상,생활서비스,일상서비스,일반상점
33464,0,0,0,1135,2016-09-25 15:11,충청남도,아산시,영인면,"건축,구조물","불꽃, 불티",굴뚝(연통) 아궁이,부주의,"불씨,불꽃,화원방치","종이,목재,건초등","목재, 합판",산업시설,창고시설,"창고, 물품저장소"
33465,0,0,0,4,2016-09-25 15:12,전라남도,나주시,산포면,기타(쓰레기 화재등),"불꽃, 불티","기타(불꽃,불티)",부주의,"불씨,불꽃,화원방치","종이,목재,건초등","풀, 나뭇잎",기타,야외,기타야외
33466,0,0,0,165,2016-09-25 15:14,전라북도,진안군,안천면,"자동차,철도차량",작동기기,"불꽃, 스파크, 정전기",기계적 요인,노후,"전기,전자",전선피복,"자동차,철도차량",자동차,화물자동차
33467,0,0,0,50,2016-09-25 15:14,서울특별시,강남구,신사동,기타(쓰레기 화재등),작동기기,"기기 전도,복사열",기계적 요인,"과열, 과부하","전기,전자","전기, 전자기기 케이스",기타,야외,기타야외
33468,0,0,0,401,2016-09-25 15:26,경기도,수원시팔달구,우만동,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,기타,야외,쓰레기
33469,0,0,0,968,2016-09-25 15:31,경상북도,영천시,청통면,"자동차,철도차량","마찰, 전도, 복사","화염 전도,복사열",기계적 요인,"오일,연료누설",위험물등,기타(위험물등),"자동차,철도차량",자동차,승용자동차
33470,0,0,0,11,2016-09-25 15:34,경상남도,합천군,대병면,기타(쓰레기 화재등),"담뱃불, 라이터불","라이터불, 성냥불",부주의,"불씨,불꽃,화원방치","종이,목재,건초등","풀, 나뭇잎",기타,야외,쓰레기
33471,0,0,0,59276,2016-09-25 15:35,경기도,김포시,통진읍,"건축,구조물","불꽃, 불티","기타(불꽃,불티)",부주의,음식물 조리중,가연성가스,프로판가스,산업시설,창고시설,기타 창고
33472,0,0,0,11,2016-09-25 15:50,경상남도,합천군,합천읍,임야,"담뱃불, 라이터불","라이터불, 성냥불",부주의,"불씨,불꽃,화원방치","종이,목재,건초등",건초,임야,들불,논밭두렁
33473,0,0,0,115,2016-09-25 15:56,부산광역시,부산진구,연지동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"간판,차양막등",광고판,주거,공동주택,다세대주택
33474,0,0,0,2002,2016-09-25 16:17,인천광역시,남동구,남촌동,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",기계적 요인,"과열, 과부하",쓰레기류,분진,산업시설,공장시설,금속기계 및 기구공업
33475,0,0,0,208,2016-09-25 16:22,경기도,안양시만안구,안양동,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"전기,전자",전선피복,기타,야외,기타야외
33476,0,0,0,481,2016-09-25 16:38,강원도,춘천시,동내면,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,주거,공동주택,아파트
33477,0,0,0,5214,2016-09-25 16:49,충청남도,당진시,정미면,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,과부하/과전류,"전기,전자",전선피복,산업시설,창고시설,"창고, 물품저장소"
33478,0,0,0,11,2016-09-25 18:03,서울특별시,은평구,불광동,임야,미상(발화원인),미상,미상,미상,"종이,목재,건초등","풀, 나뭇잎",임야,산불,국유림
33479,0,0,0,123,2016-09-25 18:24,경기도,양평군,옥천면,"건축,구조물","담뱃불, 라이터불","라이터불, 성냥불",부주의,쓰레기 소각,"종이,목재,건초등","풀, 나뭇잎",산업시설,동식물시설,농예용 온실
33480,0,0,0,20,2016-09-25 18:28,경상남도,함안군,칠원읍,기타(쓰레기 화재등),"담뱃불, 라이터불","라이터불, 성냥불",부주의,쓰레기 소각,쓰레기류,쓰레기,기타,야외,쓰레기
33481,0,0,0,27830,2016-09-25 18:31,전라남도,해남군,마산면,"자동차,철도차량","마찰, 전도, 복사","화염 전도,복사열",기계적 요인,"과열, 과부하",위험물등,경유,"자동차,철도차량",농업기계,트랙터
33482,0,0,0,1210,2016-09-25 18:35,강원도,횡성군,횡성읍,"자동차,철도차량","마찰, 전도, 복사","마찰열,마찰 스파크",기계적 요인,"과열, 과부하","자동차,철도차량,선박,항공기",타이어,"자동차,철도차량",건설기계,기타 건설기계
33483,0,0,0,30,2016-09-25 19:13,경기도,하남시,신장동,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,식품,음식물,주거,공동주택,아파트
33484,0,0,0,0,2016-09-25 19:14,강원도,춘천시,동내면,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,기타,야외,쓰레기
33485,0,0,0,1220,2016-09-25 19:38,서울특별시,영등포구,양평동3가,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",종이,산업시설,공장시설,금속기계 및 기구공업
33486,0,0,0,464,2016-09-25 19:39,대구광역시,중구,남산동,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,"전기,전자","콘센트, 스위치류",생활서비스,음식점,분식
33487,0,0,0,4586,2016-09-25 20:06,충청남도,천안시동남구,목천읍,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",종이,집합시설,종교시설,교회
33488,0,0,0,11,2016-09-25 20:07,경기도,군포시,산본동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,합성수지,"플라스틱, PVC, 비닐, 장판",생활서비스,일상서비스,고시원(원룸텔)
33489,0,0,0,6770,2016-09-25 20:11,강원도,철원군,김화읍,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,쓰레기 소각,합성수지,스티로폼,기타서비스,기타건축물,기타 건축물
33490,0,0,0,135,2016-09-25 20:52,경기도,양평군,용문면,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,"누전,지락","전기,전자",전선피복,주거,단독주택,단독주택
33491,0,0,0,508,2016-09-25 21:20,경상남도,창녕군,도천면,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,주거,단독주택,단독주택
33492,0,0,0,527,2016-09-25 21:35,경기도,수원시권선구,세류동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자","전기, 전자기기 기판",주거,단독주택,상가주택(주택부분에서 화재가 발생한 경우에만 해당)
33493,0,0,0,190,2016-09-25 21:40,서울특별시,관악구,봉천동,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,생활서비스,일상서비스,일반상점
33494,0,0,0,11,2016-09-25 22:16,서울특별시,양천구,신월동,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,식품,음식물,주거,단독주택,단독주택
33495,0,0,0,85,2016-09-25 22:20,경기도,성남시분당구,정자동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,과부하/과전류,합성수지,"플라스틱, PVC, 비닐, 장판",주거,단독주택,다가구주택
33496,0,0,0,433,2016-09-25 22:28,부산광역시,해운대구,송정동,"건축,구조물",작동기기,"기기 전도,복사열",기계적 요인,"과열, 과부하",합성수지,기타(합성수지),"판매,업무시설",일반업무,일반빌딩
33497,0,0,0,90,2016-09-25 22:32,서울특별시,중랑구,면목동,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,기타,야외,쓰레기
33498,0,0,0,9698,2016-09-25 22:47,전라북도,남원시,보절면,"건축,구조물",미상(발화원인),미상,미상,미상,미상,미상,생활서비스,음식점,한식
33499,0,0,0,99,2016-09-25 22:50,경기도,군포시,당동,"건축,구조물",작동기기,전기적 아크(단락),기계적 요인,자동제어 실패,"전기,전자","전기, 전자기기 기판",생활서비스,음식점,한식
33500,0,0,0,383,2016-09-25 23:41,서울특별시,강남구,신사동,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,기타,야외,쓰레기
33501,0,0,0,4061,2016-09-26 00:47,서울특별시,광진구,자양동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,생활서비스,일상서비스,편의점
33502,0,0,0,3580,2016-09-26 00:50,경기도,가평군,설악면,"자동차,철도차량",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"자동차,철도차량,선박,항공기",전기배선,"자동차,철도차량",자동차,승용자동차
33503,1,0,1,4345,2016-09-26 01:07,전라북도,김제시,서암동,"건축,구조물",미상(발화원인),미상,미상,미상,미상,미상,"판매,업무시설",숙박시설,모텔
33504,0,0,0,3112,2016-09-26 01:09,전라북도,남원시,주생면,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",나무,주거,단독주택,단독주택
33505,0,0,0,30,2016-09-26 01:18,서울특별시,서초구,방배동,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,기타,야외,쓰레기
33506,0,0,0,442,2016-09-26 01:56,충청남도,당진시,정미면,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",종이,기타,야외,기타야외
33507,0,2,2,3373,2016-09-26 02:12,대구광역시,서구,평리동,"건축,구조물",미상(발화원인),미상,미상,미상,미상,미상,주거,단독주택,단독주택
33508,0,0,0,1100,2016-09-26 02:16,경기도,가평군,가평읍,기타(쓰레기 화재등),화학적 발화열,화학반응열,화학적 요인,자연발화,쓰레기류,쓰레기,기타,야외,쓰레기
33509,0,0,0,44,2016-09-26 02:23,전라남도,화순군,화순읍,"건축,구조물","불꽃, 불티","기타(불꽃,불티)",방화,방화,"종이,목재,건초등","기타(종이,목재,건초등)",기타서비스,기타건축물,공중화장실
33510,0,0,0,100,2016-09-26 02:29,광주광역시,서구,금호동,"건축,구조물",작동기기,"기기 전도,복사열",부주의,음식물 조리중,식품,음식물,주거,공동주택,아파트
33511,0,0,0,521,2016-09-26 02:36,경상남도,통영시,도남동,"건축,구조물","불꽃, 불티","기타(불꽃,불티)",부주의,음식물 조리중,식품,음식물,주거,공동주택,아파트
33512,0,0,0,4,2016-09-26 02:43,세종특별자치시,세종,조치원읍,기타(쓰레기 화재등),"마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,식품,음식물,기타,야외,기타야외
33513,0,0,0,16,2016-09-26 02:55,경기도,성남시분당구,삼평동,"건축,구조물",작동기기,"기기 전도,복사열",부주의,음식물 조리중,식품,음식물,주거,공동주택,아파트
33514,0,0,0,267,2016-09-26 03:01,경상북도,포항시남구,해도동,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등","목재, 합판","판매,업무시설",판매시설,시장
33515,0,0,0,421,2016-09-26 03:18,서울특별시,마포구,망원동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,과부하/과전류,"전기,전자","콘센트, 스위치류","판매,업무시설",판매시설,전통시장
33516,0,0,0,9508,2016-09-26 03:49,경기도,용인시처인구,원삼면,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,미상,미상,생활서비스,음식점,한식
33517,0,0,0,11,2016-09-26 03:55,서울특별시,종로구,창신동,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등","목재, 합판","판매,업무시설",판매시설,시장
33518,0,0,0,22902,2016-09-26 03:59,경기도,오산시,원동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,"전기,전자",전선피복,산업시설,창고시설,"창고, 물품저장소"
33519,0,0,0,55,2016-09-26 05:34,경기도,여주시,가남읍,"건축,구조물",작동기기,"기기 전도,복사열",기계적 요인,"과열, 과부하","전기,전자",전선피복,산업시설,창고시설,"창고, 물품저장소"
33520,0,0,0,16047,2016-09-26 05:56,경기도,화성시,장안면,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,산업시설,동식물시설,돈사
33521,0,0,0,2486,2016-09-26 06:09,충청북도,청주시청원구,북이면,"자동차,철도차량",작동기기,기타(작동기기),기계적 요인,"과열, 과부하",합성수지,"플라스틱, PVC, 비닐, 장판","자동차,철도차량",자동차,화물자동차
33522,0,0,0,5,2016-09-26 06:34,전라남도,목포시,옥암동,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",종이,기타,야외,기타야외
33523,0,0,0,968,2016-09-26 06:34,부산광역시,사하구,장림동,"건축,구조물",작동기기,"기기 전도,복사열",기계적 요인,수동제어 실패,합성수지,"플라스틱, PVC, 비닐, 장판",산업시설,공장시설,금속기계 및 기구공업
33524,0,0,0,0,2016-09-26 07:06,강원도,태백시,소도동,"건축,구조물","불꽃, 불티",굴뚝(연통) 아궁이,기계적 요인,노후,기타,기타,"의료,복지시설",건강시설,"목욕장(사우나, 찜질방)"
33525,0,0,0,1644,2016-09-26 07:17,경기도,김포시,월곶면,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,산업시설,공장시설,화학공업
33526,0,0,0,52,2016-09-26 07:44,서울특별시,광진구,능동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,교육시설,"연구,학원",교육원
33527,1,0,1,36495,2016-09-26 07:58,경기도,수원시권선구,세류동,"건축,구조물",미상(발화원인),미상,미상,미상,미상,미상,주거,단독주택,단독주택
33528,0,0,0,5,2016-09-26 08:42,서울특별시,종로구,세종로,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",기타,야외,기타야외
33529,0,0,0,88,2016-09-26 08:43,전라남도,영광군,영광읍,"건축,구조물","불꽃, 불티",굴뚝(연통) 아궁이,부주의,음식물 조리중,"종이,목재,건초등",종이,"판매,업무시설",일반업무,오피스텔
