화재발생년월일,시도,시군구,화재유형,발화열원대분류,발화열원소분류,발화요인대분류,발화요인소분류,최초착화물대분류,최초착화물소분류,인명피해(명)소계,사망,부상,재산피해소계,장소대분류,장소중분류,장소소분류
2021-01-02 10:56,경상남도,고성군,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,0,0,0,2303,산업시설,동식물시설,돈사
2021-01-02 10:59,대구광역시,동구,"건축,구조물",작동기기,전기적 아크(단락),기계적 요인,"오일,연료누설",위험물등,등유,0,0,0,198,주거,단독주택,단독주택
2021-01-02 11:09,서울특별시,관악구,"건축,구조물",미상,미상,미상,미상,"침구,직물류","이불(베개,시트)",0,0,0,62455,주거,단독주택,다가구주택
2021-01-02 11:09,서울특별시,동작구,"건축,구조물","불꽃, 불티","기타(불꽃,불티)",부주의,가연물 근접방치,"종이,목재,건초등",종이,0,0,0,498,생활서비스,일상서비스,기타 일상서비스
2021-01-02 11:15,서울특별시,금천구,"건축,구조물",기타,기타,가스누출(폭발),가스누출(폭발),가연성가스,프로판가스,1,0,1,480,주거,단독주택,다가구주택
2021-01-02 12:10,서울특별시,은평구,"건축,구조물",미상,미상,미상,미상,기타,기타,0,0,0,458,산업시설,공장시설,"전기, 전자공업"
2021-01-02 12:12,서울특별시,은평구,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,식품,튀김유,0,0,0,79587,생활서비스,음식점,기타 음식점
2021-01-02 12:12,경상북도,성주군,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,가연물 근접방치,"종이,목재,건초등","목재, 합판",0,0,0,185,주거,단독주택,단독주택
2021-01-02 12:13,경상북도,예천군,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등","기타(종이,목재,건초등)",0,0,0,262,"판매,업무시설",판매시설,상가빌딩
2021-01-02 12:21,경기도,광주시,기타(쓰레기 화재등),"불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,"종이,목재,건초등","목재, 합판",0,0,0,55,기타,야외,쓰레기
2021-01-02 12:45,경기도,파주시,임야,"불꽃, 불티","기타(불꽃,불티)",부주의,기타(부주의),기타,기타,0,0,0,240,임야,산불,사유림
2021-01-02 12:54,서울특별시,서초구,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,식품,튀김유,0,0,0,3752,생활서비스,음식점,"치킨,족발"
2021-01-02 12:59,경기도,고양시덕양구,임야,"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",0,0,0,335,임야,산불,사유림
2021-01-02 13:00,충청남도,서산시,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",기계적 요인,"과열, 과부하","전기,전자",전선피복,0,0,0,605,생활서비스,음식점,한식
2021-01-02 13:23,경상북도,경주시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,0,0,0,1059,주거,단독주택,단독주택
2021-01-02 13:27,서울특별시,송파구,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",종이,0,0,0,49,기타,야외,쓰레기
2021-01-02 13:40,대구광역시,달성군,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,0,0,0,0,생활서비스,일상서비스,기타 일상서비스
2021-01-02 13:42,전라남도,순천시,기타(쓰레기 화재등),작동기기,전기적 아크(단락),부주의,"기기(전기, 기계 등) 사용.설치부주의","전기,전자",전선피복,0,0,0,80,기타,야외,기타야외
2021-01-02 14:02,서울특별시,마포구,"건축,구조물","불꽃, 불티","기타(불꽃,불티)",기계적 요인,"오일,연료누설",식품,튀김유,0,0,0,19,생활서비스,음식점,분식
2021-01-02 14:02,경기도,파주시,기타(쓰레기 화재등),"불꽃, 불티","용접, 절단, 연마",부주의,"용접, 절단, 연마",위험물등,시너,1,0,1,1357,기타,야외,기타야외
2021-01-02 14:12,대구광역시,중구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,"압착,손상에 의한 단락",합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,44,"판매,업무시설",판매시설,상점가
2021-01-02 14:24,서울특별시,성북구,"자동차,철도차량",미상,미상,미상,미상,"자동차,철도차량,선박,항공기",부품,0,0,0,231,"자동차,철도차량",자동차,오토바이
2021-01-02 14:31,경기도,남양주시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,0,0,0,10836,주거,단독주택,단독주택
2021-01-02 14:33,경기도,성남시수정구,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,0,0,0,380,기타,야외,기타야외
2021-01-02 14:38,경상남도,창원시 진해구,기타(쓰레기 화재등),미상,미상,미상,미상,"종이,목재,건초등",잔디,0,0,0,192,기타,야외,기타야외
2021-01-02 14:38,강원도,태백시,"건축,구조물","불꽃, 불티","모닥불, 연탄, 숯",부주의,"불씨,불꽃,화원방치",합성수지,발포폴리스티렌,0,0,0,778,산업시설,공장시설,그 밖의 공업
2021-01-02 15:34,서울특별시,양천구,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",종이,0,0,0,53,기타,야외,쓰레기
2021-01-02 15:41,서울특별시,관악구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,"전기,전자","전기, 전자기기 케이스",0,0,0,1,생활서비스,일상서비스,고시원(원룸텔)
2021-01-02 16:01,인천광역시,강화군,"건축,구조물","불꽃, 불티",굴뚝(연통) 아궁이,부주의,"불씨,불꽃,화원방치","종이,목재,건초등","목재, 합판",0,0,0,15766,주거,단독주택,단독주택
2021-01-02 16:02,울산광역시,울주군,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등","기타(종이,목재,건초등)",0,0,0,22,기타,야외,공터
2021-01-02 16:04,서울특별시,강서구,"건축,구조물",작동기기,전기적 아크(단락),제품결함,기타(제품결함),"전기,전자","콘센트, 스위치류",0,0,0,29,집합시설,종교시설,교회
2021-01-02 16:22,경기도,남양주시,"자동차,철도차량","불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,"종이,목재,건초등","풀, 나뭇잎",0,0,0,449,"자동차,철도차량",자동차,승용자동차
2021-01-02 16:25,전라남도,순천시,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",기계적 요인,"과열, 과부하","전기,전자","전기, 전자기기 내부배선",0,0,0,11517,주거,단독주택,다가구주택
2021-01-02 16:30,인천광역시,강화군,"건축,구조물","불꽃, 불티",굴뚝(연통) 아궁이,부주의,가연물 근접방치,"종이,목재,건초등","목재, 합판",0,0,0,5466,주거,기타주택,기타 주택
2021-01-02 16:50,경기도,하남시,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,"기기(전기, 기계 등) 사용.설치부주의","침구,직물류","이불(베개,시트)",0,0,0,681,생활서비스,음식점,한식
2021-01-02 17:04,전라남도,무안군,기타(쓰레기 화재등),"마찰, 전도, 복사","화염 전도,복사열",부주의,기타(부주의),"종이,목재,건초등","목재, 합판",0,0,0,15,기타,야외,기타야외
2021-01-02 17:19,충청북도,괴산군,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,가연물 근접방치,"종이,목재,건초등",나무,0,0,0,1009,기타서비스,기타건축물,기타 건축물
2021-01-02 17:30,전라북도,전주시덕진구,"건축,구조물",작동기기,기타(작동기기),부주의,기타(부주의),식품,기타(식품),0,0,0,919,"의료,복지시설",건강시설,기타 건강시설
2021-01-02 17:32,충청남도,논산시,"건축,구조물",미상,미상,미상,미상,미상,미상,0,0,0,8742,산업시설,동식물시설,버섯재배사
2021-01-02 17:36,경상북도,울진군,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,미상,미상,1,0,1,16087,주거,단독주택,단독주택
2021-01-02 17:47,경상북도,청도군,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,합성수지,기타(합성수지),0,0,0,55,기타서비스,기타건축물,기타 건축물
2021-01-02 17:52,서울특별시,중랑구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,"압착,손상에 의한 단락","전기,전자",전선피복,0,0,0,94,주거,단독주택,다가구주택
2021-01-02 17:56,강원도,속초시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,"압착,손상에 의한 단락","전기,전자",전선피복,3,0,3,41287,주거,단독주택,다가구주택
2021-01-02 17:58,경상남도,거제시,"자동차,철도차량",작동기기,전기적 아크(단락),전기적 요인,과부하/과전류,미상,미상,0,0,0,330,"자동차,철도차량",자동차,오토바이
2021-01-02 18:03,대구광역시,남구,"건축,구조물","담뱃불, 라이터불","라이터불, 성냥불",방화,방화,"침구,직물류",의류,0,0,0,774,주거,공동주택,아파트
2021-01-02 18:03,경기도,수원시팔달구,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",부주의,"불씨,불꽃,화원방치","종이,목재,건초등","목재, 합판",0,0,0,827,집합시설,종교시설,성당
2021-01-02 18:18,대전광역시,동구,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,0,0,0,30,기타,야외,쓰레기
2021-01-02 18:23,경상북도,포항시북구,"건축,구조물","불꽃, 불티","기타(불꽃,불티)",부주의,음식물 조리중,식품,튀김유,0,0,0,1292,생활서비스,음식점,한식
2021-01-02 18:25,서울특별시,강남구,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,재활용,0,0,0,82,기타,야외,쓰레기
2021-01-02 18:39,인천광역시,중구,"건축,구조물",작동기기,기타(작동기기),부주의,"기기(전기, 기계 등) 사용.설치부주의","전기,전자","기타(전기,전자)",0,0,0,797,주거,공동주택,아파트
2021-01-02 18:41,경기도,광명시,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,음식물 조리중,식품,음식물,1,1,0,8911,주거,기타주택,기타 주택
2021-01-02 18:44,전라북도,임실군,"건축,구조물","불꽃, 불티",굴뚝(연통) 아궁이,부주의,가연물 근접방치,"종이,목재,건초등","목재, 합판",0,0,0,7920,주거,단독주택,단독주택
2021-01-02 18:47,서울특별시,도봉구,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,0,0,0,88,"판매,업무시설",판매시설,상점가
2021-01-02 19:08,서울특별시,구로구,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,0,0,0,430,기타,야외,쓰레기
2021-01-02 19:10,경기도,용인시처인구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,0,0,0,2499,산업시설,공장시설,그 밖의 공업
2021-01-02 19:30,광주광역시,북구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,음식물 조리중,기타,기타,0,0,0,302,주거,공동주택,아파트
2021-01-02 19:44,강원도,속초시,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,0,0,0,0,기타,야외,쓰레기
2021-01-02 19:48,경기도,군포시,"자동차,철도차량","마찰, 전도, 복사","마찰열,마찰 스파크",기계적 요인,"과열, 과부하","자동차,철도차량,선박,항공기",타이어,0,0,0,462,"자동차,철도차량",자동차,화물자동차
2021-01-02 19:49,경기도,성남시분당구,"건축,구조물",미상,미상,미상,미상,미상,미상,0,0,0,37988,주거,공동주택,아파트
2021-01-02 19:53,경상남도,창원시 의창구,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,0,0,0,33,기타,야외,기타야외
2021-01-02 20:09,부산광역시,영도구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,"기기(전기, 기계 등) 사용.설치부주의",합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,8860,산업시설,작업장,기타 작업장
2021-01-02 20:32,경기도,평택시,"건축,구조물","마찰, 전도, 복사","마찰열,마찰 스파크",기타,기타,쓰레기류,분진,0,0,0,36522,산업시설,위생시설,폐기물재활용시설
2021-01-02 20:43,강원도,원주시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,0,0,0,5178,생활서비스,오락시설,노래연습장
2021-01-02 20:45,충청북도,괴산군,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,가연물 근접방치,"종이,목재,건초등","목재, 합판",0,0,0,2411,주거,기타주택,컨테이너(주거용)
2021-01-02 21:01,경상남도,창녕군,"건축,구조물","불꽃, 불티",비화,부주의,기타(부주의),"종이,목재,건초등","기타(종이,목재,건초등)",0,0,0,9542,주거,단독주택,단독주택
2021-01-02 21:13,대전광역시,동구,"건축,구조물",작동기기,기타(작동기기),전기적 요인,과부하/과전류,"전기,전자","기타(전기,전자)",0,0,0,1411,주거,단독주택,다가구주택
2021-01-02 21:27,서울특별시,금천구,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,0,0,0,0,기타,야외,쓰레기
2021-01-02 21:29,경상북도,경주시,기타(쓰레기 화재등),"불꽃, 불티","기타(불꽃,불티)",부주의,"불씨,불꽃,화원방치","종이,목재,건초등",나무,0,0,0,22,기타,야외,공터
2021-01-02 21:31,대구광역시,동구,기타(쓰레기 화재등),작동기기,"기기 전도,복사열,기기발열",기계적 요인,정비불량,합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,49,기타,야외,기타야외
2021-01-02 21:57,서울특별시,성북구,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",종이,0,0,0,9,기타,야외,쓰레기
