일시,시도,시_군_구,화재유형,발화열원대분류,발화열원소분류,발화요인대분류,발화요인소분류,최초착화물대분류,최초착화물소분류,인명피해(명)소계,사망,부상,재산피해소계,장소대분류,장소중분류,장소소분류
2023-08-30 23:05,제주특별자치도,제주시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자","전기, 전자기기 내부배선",0,0,0,176,"판매,업무시설",숙박시설,기타 숙박시설
2023-08-30 23:06,서울특별시,양천구,"자동차,철도차량",작동기기,"불꽃, 스파크, 정전기",기계적 요인,"과열, 과부하","자동차,철도차량,선박,항공기",배관,0,0,0,7150,"자동차,철도차량",자동차,승용자동차
2023-08-30 23:49,경상북도,김천시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,합성수지,발포폴리스티렌,0,0,0,576,산업시설,창고시설,"냉장, 냉동창고"
2023-08-31 00:00,대구광역시,북구,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"침구,직물류",의류,0,0,0,746,주거,공동주택,다세대주택
2023-08-31 00:05,서울특별시,마포구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,"기기(전기, 기계 등) 사용.설치부주의",합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,81,주거,공동주택,아파트
2023-08-31 00:17,서울특별시,송파구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,가연물 근접방치,합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,463,주거,단독주택,상가주택(주택부분에서 화재가 발생한 경우에만 해당)
2023-08-31 00:18,광주광역시,서구,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,기타,기타,0,0,0,68,주거,공동주택,아파트
2023-08-31 00:43,서울특별시,영등포구,"건축,구조물","불꽃, 불티","모닥불, 연탄, 숯",부주의,음식물 조리중,식품,기타(식품),0,0,0,496,생활서비스,음식점,중식
2023-08-31 00:57,경기도,용인시처인구,"건축,구조물",미상,미상,미상,미상,미상,미상,0,0,0,451507,산업시설,공장시설,그 밖의 공업
2023-08-31 01:11,대구광역시,동구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전자기기 부속품,0,0,0,963,생활서비스,일상서비스,편의점
2023-08-31 01:20,경상북도,김천시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,반단선,합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,249,"판매,업무시설",판매시설,할인점(마트)
2023-08-31 02:56,대구광역시,달서구,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",종이,0,0,0,50,생활서비스,음식점,일반주점
2023-08-31 03:13,대구광역시,중구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,"전기,전자","기타(전기,전자)",0,0,0,7344,"판매,업무시설",판매시설,시장
2023-08-31 03:15,서울특별시,강서구,기타(쓰레기 화재등),미상,미상,미상,미상,쓰레기류,재활용,0,0,0,50,기타,야외,쓰레기
2023-08-31 03:26,울산광역시,울주군,기타(쓰레기 화재등),화학적 발화열,화학반응열,화학적 요인,자연발화,기타,기타,0,0,0,0,기타,야외,야적장
2023-08-31 03:35,인천광역시,서구,"건축,구조물",화학적 발화열,화학반응열,화학적 요인,기타(화학적요인),합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,3268,산업시설,공장시설,그 밖의 공업
2023-08-31 04:05,강원특별자치도,춘천시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,0,0,0,5396,교육시설,학교,대학교
2023-08-31 04:46,서울특별시,서초구,"건축,구조물",미상,미상,미상,미상,합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,1765,생활서비스,음식점,일반주점
2023-08-31 05:29,서울특별시,중랑구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,0,0,0,61,주거,단독주택,다가구주택
2023-08-31 07:06,강원특별자치도,영월군,"건축,구조물",미상,미상,화학적 요인,화학적 발화(유증기 확산),미상,미상,0,0,0,4993045,산업시설,공장시설,그 밖의 공업
2023-08-31 07:36,울산광역시,북구,"자동차,철도차량",작동기기,전기적 아크(단락),전기적 요인,기타(전기적요인),"자동차,철도차량,선박,항공기",부품,0,0,0,4070,"자동차,철도차량",자동차,승용자동차
2023-08-31 08:08,광주광역시,북구,"건축,구조물",작동기기,전기적 아크(단락),기계적 요인,노후,"전기,전자",전선피복,0,0,0,208,집합시설,종교시설,교회
2023-08-31 08:12,대구광역시,북구,"자동차,철도차량",작동기기,"기기 전도,복사열,기기발열",기계적 요인,"과열, 과부하","자동차,철도차량,선박,항공기",오일류,0,0,0,1870,"자동차,철도차량",자동차,승용자동차
2023-08-31 08:39,서울특별시,용산구,"자동차,철도차량",작동기기,"기기 전도,복사열,기기발열",기계적 요인,"과열, 과부하",합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,6600,"자동차,철도차량",자동차,승용자동차
2023-08-31 08:42,울산광역시,북구,"건축,구조물",미상,미상,전기적 요인,기타(전기적요인),"전기,전자","전기, 전자기기 기판",0,0,0,556,주거,공동주택,아파트
2023-08-31 08:52,대전광역시,중구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,"전기,전자","전기, 전자기기 기판",0,0,0,2226,주거,단독주택,다가구주택
2023-08-31 09:04,경상북도,문경시,"자동차,철도차량",미상,미상,기계적 요인,"오일,연료누설",위험물등,경유,0,0,0,10560,"자동차,철도차량",자동차,승용자동차
2023-08-31 09:24,대구광역시,군위군,"건축,구조물",미상,미상,전기적 요인,기타(전기적요인),미상,미상,0,0,0,56,생활서비스,음식점,한식
2023-08-31 09:31,광주광역시,광산구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",기계적 요인,노후,"전기,전자",전선피복,0,0,0,226,생활서비스,일상서비스,"시계,안경,금속점"
2023-08-31 10:10,서울특별시,동작구,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,0,0,0,103,생활서비스,음식점,기타 음식점
2023-08-31 10:20,경기도,김포시,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,식품,튀김유,1,0,1,17370,생활서비스,음식점,"치킨,족발"
2023-08-31 10:30,경기도,파주시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,"전기,전자",전선피복,0,0,0,141,생활서비스,음식점,한식
2023-08-31 11:01,경기도,파주시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,기타(전기적요인),"전기,전자","전기, 전자기기 기판",0,0,0,416,주거,단독주택,단독주택
2023-08-31 11:42,대구광역시,달서구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,0,0,0,9741,주거,공동주택,다세대주택
2023-08-31 12:01,경기도,용인시기흥구,"건축,구조물",화학적 발화열,화학반응열,화학적 요인,기타(화학적요인),"전기,전자",전자기기 부속품,0,0,0,273,주거,공동주택,아파트
2023-08-31 12:02,충청북도,충주시,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,가구,"테이블, 의자",0,0,0,85,주거,공동주택,주상복합아파트
2023-08-31 12:09,부산광역시,부산진구,기타(쓰레기 화재등),미상,미상,가스누출(폭발),가스누출(폭발),가연성가스,프로판가스,0,0,0,49,기타,야외,기타야외
2023-08-31 12:10,서울특별시,강서구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",전기적 요인,절연열화에 의한 단락,"전기,전자",전자기기 부속품,0,0,0,5,"의료,복지시설",노유자시설,유치원
2023-08-31 12:30,제주특별자치도,서귀포시,"선박,항공기",작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,"전기,전자",전선피복,0,0,0,891,"선박,항공기",선박,어선
2023-08-31 12:34,서울특별시,구로구,"건축,구조물",작동기기,전기적 아크(단락),미상,미상,가구,"테이블, 의자",0,0,0,91367,주거,공동주택,아파트
2023-08-31 12:38,경기도,시흥시,"자동차,철도차량",작동기기,"기기 전도,복사열,기기발열",기계적 요인,"과열, 과부하","자동차,철도차량,선박,항공기",오일류,0,0,0,4290,"자동차,철도차량",자동차,승용자동차
2023-08-31 13:36,부산광역시,사상구,"건축,구조물",미상,미상,미상,미상,"전기,전자","전기, 전자기기 케이스",0,0,0,198,산업시설,공장시설,그 밖의 공업
2023-08-31 13:51,서울특별시,구로구,"건축,구조물","담뱃불, 라이터불","기타(담뱃불,라이터불)",부주의,담배꽁초,합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,221,생활서비스,일상서비스,기타 일상서비스
2023-08-31 14:02,경상남도,거제시,"자동차,철도차량",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"자동차,철도차량,선박,항공기",전기배선,0,0,0,13200,"자동차,철도차량",자동차,승용자동차
2023-08-31 14:02,경기도,시흥시,"자동차,철도차량",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,0,0,0,165,"자동차,철도차량",자동차,승용자동차
2023-08-31 14:05,서울특별시,광진구,"자동차,철도차량",작동기기,"기기 전도,복사열,기기발열",기계적 요인,기타(기계적요인),합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,299,"자동차,철도차량",자동차,오토바이
2023-08-31 14:25,경기도,의정부시,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",가스누출(폭발),가스누출(폭발),가연성가스,부탄가스,0,0,0,3345,주거,공동주택,아파트
2023-08-31 14:28,충청남도,논산시,"건축,구조물",작동기기,전기적 아크(단락),부주의,"기기(전기, 기계 등) 사용.설치부주의","전기,전자","콘센트, 스위치류",0,0,0,3329,기타서비스,기타건축물,기타 건축물
2023-08-31 14:32,경상남도,진주시,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",기계적 요인,"과열, 과부하","전기,전자",전선피복,0,0,0,86,생활서비스,일상서비스,일반상점
2023-08-31 14:36,서울특별시,도봉구,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",부주의,기타(부주의),가연성가스,기타(가연성가스),0,0,0,6,"판매,업무시설",판매시설,상가빌딩
2023-08-31 14:42,강원특별자치도,철원군,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,가연물 근접방치,가연성가스,부탄가스,1,0,1,11,생활서비스,음식점,호프집
2023-08-31 14:47,경기도,의왕시,기타(쓰레기 화재등),작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,0,0,0,435,기타,야외,기타야외
2023-08-31 15:02,대구광역시,동구,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,0,0,0,982,"판매,업무시설",일반업무,일반회사
2023-08-31 15:07,경기도,여주시,기타(쓰레기 화재등),"불꽃, 불티",비화,부주의,"불씨,불꽃,화원방치","종이,목재,건초등",종이,0,0,0,0,기타,야외,기타야외
2023-08-31 15:21,경기도,평택시,"건축,구조물","불꽃, 불티","용접, 절단, 연마",부주의,"용접, 절단, 연마",합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,5674,산업시설,공장시설,화학공업
2023-08-31 15:29,충청북도,청주시 청원구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자","전기, 전자기기 기판",0,0,0,2819,주거,단독주택,단독주택
2023-08-31 15:48,울산광역시,남구,"건축,구조물",미상,미상,기계적 요인,노후,위험물등,기타(위험물등),1,0,1,4532,산업시설,공장시설,화학공업
2023-08-31 16:08,경기도,고양시덕양구,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",부주의,"기기(전기, 기계 등) 사용.설치부주의",가연성가스,부탄가스,1,0,1,2722,주거,단독주택,다가구주택
2023-08-31 16:09,경상남도,사천시,"건축,구조물",작동기기,기타(작동기기),부주의,음식물 조리중,식품,음식물,0,0,0,94,생활서비스,음식점,한식
2023-08-31 16:16,서울특별시,강남구,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,0,0,0,105,기타,야외,쓰레기
2023-08-31 16:33,충청남도,당진시,"건축,구조물",미상,미상,미상,미상,미상,미상,0,0,0,262206,주거,단독주택,기타 단독주택
2023-08-31 16:35,대구광역시,달서구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,1,0,1,13981,생활서비스,일상서비스,기타 일상서비스
2023-08-31 16:57,서울특별시,관악구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,0,0,0,136,생활서비스,오락시설,노래연습장
2023-08-31 17:00,서울특별시,강서구,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,0,0,0,30,"판매,업무시설",일반업무,일반회사
2023-08-31 17:00,경기도,양주시,"자동차,철도차량","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",종이,0,0,0,60,"자동차,철도차량",자동차,화물자동차
2023-08-31 17:02,경상남도,산청군,"자동차,철도차량",작동기기,전기적 아크(단락),기계적 요인,노후,"자동차,철도차량,선박,항공기",전기배선,0,0,0,8250,"자동차,철도차량",자동차,화물자동차
2023-08-31 17:04,전북특별자치도,완주군,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",기계적 요인,"과열, 과부하",식품,튀김유,0,0,0,9874,생활서비스,음식점,분식
2023-08-31 17:30,서울특별시,중랑구,"자동차,철도차량",작동기기,"불꽃, 스파크, 정전기",기계적 요인,역화,가연성가스,프로판가스,0,0,0,1375,"자동차,철도차량",자동차,승용자동차
2023-08-31 17:55,대전광역시,유성구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,0,0,0,363,"판매,업무시설",판매시설,상가빌딩
2023-08-31 18:39,경기도,수원시영통구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,기타(전기적요인),"전기,전자","기타(전기,전자)",0,0,0,286,생활서비스,일상서비스,고시원(원룸텔)
2023-08-31 19:23,서울특별시,은평구,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",부주의,가연물 근접방치,기타,기타,0,0,0,55,주거,공동주택,다세대주택
2023-08-31 20:00,경기도,남양주시,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",종이,0,0,0,3780,주거,공동주택,아파트
2023-08-31 20:03,전북특별자치도,남원시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,기타(전기적요인),"전기,전자",전선피복,0,0,0,1595,기타서비스,기타건축물,기타 건축물
2023-08-31 20:20,부산광역시,북구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,0,0,0,100,생활서비스,음식점,"커피숍,다방,카페"
2023-08-31 20:27,충청남도,아산시,기타(쓰레기 화재등),작동기기,전기적 아크(단락),전기적 요인,기타(전기적요인),"전기,전자",전선피복,0,0,0,319,기타,야외,기타야외
2023-08-31 20:46,전북특별자치도,익산시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,6471,주거,단독주택,단독주택
2023-08-31 20:57,인천광역시,부평구,"자동차,철도차량",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,0,0,0,1650,"자동차,철도차량",자동차,승용자동차
2023-08-31 21:15,경기도,양주시,"건축,구조물",작동기기,기타(작동기기),기계적 요인,기타(기계적요인),기타,기타,1,0,1,10369,주거,공동주택,다세대주택
2023-08-31 21:40,충청남도,공주시,"자동차,철도차량",작동기기,"기기 전도,복사열,기기발열",교통사고,교통사고,"자동차,철도차량,선박,항공기","기타(자동차,철도차량,선박,항공기)",0,0,0,6600,"자동차,철도차량",자동차,승용자동차
2023-08-31 22:08,서울특별시,강남구,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",전기적 요인,과부하/과전류,"전기,전자","콘센트, 스위치류",0,0,0,8,"판매,업무시설",일반업무,오피스텔
2023-08-31 22:51,서울특별시,동작구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,빨래삶기,기타,기타,0,0,0,140,생활서비스,음식점,한식
2023-08-31 23:21,서울특별시,강남구,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,합성수지,발포폴리스티렌,0,0,0,90,기타,야외,기타야외
2023-09-01 00:24,경기도,평택시,"자동차,철도차량",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"자동차,철도차량,선박,항공기",전기배선,0,0,0,1375,"자동차,철도차량",자동차,화물자동차
2023-09-01 00:49,경상북도,포항시북구,"건축,구조물",미상,미상,미상,미상,미상,미상,0,0,0,49495,주거,단독주택,기타 단독주택
2023-09-01 00:52,경상북도,울진군,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,미상,미상,0,0,0,925,기타서비스,기타건축물,공중화장실
2023-09-01 01:57,경상북도,청도군,"자동차,철도차량","마찰, 전도, 복사","마찰열,마찰 스파크",교통사고,교통사고,"자동차,철도차량,선박,항공기",오일류,0,0,0,8470,"자동차,철도차량",자동차,승용자동차
2023-09-01 02:06,경기도,고양시덕양구,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",전기적 요인,미확인단락,합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,2404,주거,단독주택,상가주택(주택부분에서 화재가 발생한 경우에만 해당)
2023-09-01 03:24,부산광역시,서구,"건축,구조물",미상,미상,미상,미상,미상,미상,1,0,1,5932,주거,단독주택,다가구주택
2023-09-01 05:15,경기도,용인시기흥구,"자동차,철도차량","마찰, 전도, 복사","마찰열,마찰 스파크",기계적 요인,기타(기계적요인),위험물등,기타 제4류 위험물,0,0,0,1870,"자동차,철도차량",자동차,화물자동차
2023-09-01 05:53,제주특별자치도,서귀포시,기타(쓰레기 화재등),작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,"전기,전자","전기, 전자기기 내부배선",0,0,0,140,기타,야외,기타야외
2023-09-01 05:59,경기도,용인시처인구,"건축,구조물",미상,미상,미상,미상,미상,미상,0,0,0,116785,산업시설,동식물시설,돈사
2023-09-01 07:12,충청북도,청주시 청원구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,미상,미상,0,0,0,39737,산업시설,공장시설,식료품공업
2023-09-01 07:25,경상남도,창원시 의창구,"자동차,철도차량",화학적 발화열,화학반응열,화학적 요인,기타(화학적요인),"전기,전자","기타(전기,전자)",0,0,0,37935,"자동차,철도차량",자동차,화물자동차
2023-09-01 07:30,경기도,평택시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자","전기, 전자기기 기판",0,0,0,150,주거,단독주택,단독주택
2023-09-01 07:36,경상북도,경주시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,227,산업시설,공장시설,그 밖의 공업
2023-09-01 07:52,충청남도,당진시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,0,0,0,72,기타서비스,기타건축물,기타 건축물
2023-09-01 08:10,서울특별시,동작구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자","전기, 전자기기 기판",0,0,0,377,주거,공동주택,기타 공동주택
2023-09-01 08:15,경기도,평택시,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",화학적 요인,자연발화,"침구,직물류","기타(침구,직물류)",1,0,1,3577,주거,공동주택,아파트
2023-09-01 08:21,경기도,이천시,"자동차,철도차량",화학적 발화열,화학반응열,화학적 요인,기타(화학적요인),"전기,전자","기타(전기,전자)",0,0,0,1894,"자동차,철도차량",자동차,화물자동차
2023-09-01 08:44,경기도,남양주시,"자동차,철도차량",작동기기,"기기 전도,복사열,기기발열",기계적 요인,"과열, 과부하","자동차,철도차량,선박,항공기",부품,0,0,0,5500,"자동차,철도차량",자동차,승용자동차
2023-09-01 09:14,울산광역시,남구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자","전기, 전자기기 케이스",0,0,0,41,"판매,업무시설",일반업무,일반회사
2023-09-01 09:31,전북특별자치도,전주시완산구,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",부주의,"기기(전기, 기계 등) 사용.설치부주의","전기,전자",전선피복,0,0,0,790,생활서비스,음식점,패스트푸드(휴게)
2023-09-01 09:49,경기도,의정부시,"건축,구조물",미상,미상,방화의심,방화의심,합성수지,합성고무(타이어),0,0,0,58,주거,공동주택,아파트
2023-09-01 10:14,서울특별시,강남구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,음식물 조리중,식품,음식물,0,0,0,124,주거,단독주택,다가구주택
2023-09-01 11:43,부산광역시,강서구,"건축,구조물","불꽃, 불티","용접, 절단, 연마",부주의,"용접, 절단, 연마",쓰레기류,분진,0,0,0,1068,산업시설,공장시설,금속기계 및 기구공업
2023-09-01 11:56,인천광역시,중구,"건축,구조물",작동기기,기타(작동기기),부주의,음식물 조리중,식품,음식물,0,0,0,48,주거,공동주택,연립주택
2023-09-01 12:16,경기도,포천시,기타(쓰레기 화재등),"마찰, 전도, 복사","화염 전도,복사열",기타,기타,가연성가스,기타(가연성가스),0,0,0,684,기타,야외,기타야외
2023-09-01 12:43,경기도,포천시,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",기타,기타,합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,5897,산업시설,위생시설,폐기물처리시설
2023-09-01 13:15,서울특별시,마포구,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",종이,0,0,0,1371,"판매,업무시설",일반업무,일반빌딩
2023-09-01 13:20,충청북도,진천군,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,기타(전기적요인),합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,10183,기타서비스,기타건축물,기타 건축물
2023-09-01 13:20,경기도,양주시,"건축,구조물","불꽃, 불티","기타(불꽃,불티)",부주의,기타(부주의),합성수지,발포폴리스티렌,0,0,0,238,산업시설,공장시설,식료품공업
2023-09-01 13:37,경기도,부천시,"건축,구조물","담뱃불, 라이터불",향불,부주의,"불씨,불꽃,화원방치",미상,미상,1,0,1,4643,주거,공동주택,아파트
2023-09-01 13:40,부산광역시,동구,"건축,구조물",미상,미상,미상,미상,미상,미상,23,0,23,23000,"의료,복지시설",건강시설,"목욕장(사우나, 찜질방)"
2023-09-01 13:46,경기도,안산시상록구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,0,0,0,3225,산업시설,창고시설,기타 창고
2023-09-01 14:10,인천광역시,부평구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,0,0,0,2305,생활서비스,오락시설,노래연습장
2023-09-01 14:17,제주특별자치도,서귀포시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,"전기,전자","전기, 전자기기 기판",0,0,0,3245,"판매,업무시설",판매시설,기타 판매시설
2023-09-01 14:26,제주특별자치도,제주시,"건축,구조물",미상,미상,전기적 요인,"누전,지락","종이,목재,건초등","목재, 합판",0,0,0,652,주거,단독주택,단독주택
2023-09-01 14:30,대구광역시,동구,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",전기적 요인,접촉불량에 의한 단락,"전기,전자","전기, 전자기기 내부배선",0,0,0,382,산업시설,공장시설,그 밖의 공업
2023-09-01 14:43,경기도,용인시처인구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,2261,"판매,업무시설",판매시설,할인점(마트)
2023-09-01 14:58,전북특별자치도,완주군,"자동차,철도차량","마찰, 전도, 복사","마찰열,마찰 스파크",부주의,기타(부주의),기타,기타,0,0,0,23,"자동차,철도차량",건설기계,덤프트럭
2023-09-01 15:47,서울특별시,동작구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,음식물 조리중,식품,음식물,0,0,0,11,주거,단독주택,다가구주택
2023-09-01 15:51,전라남도,무안군,"건축,구조물","불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,쓰레기류,쓰레기,0,0,0,4168,기타서비스,기타건축물,기타 건축물
2023-09-01 15:57,충청남도,홍성군,"건축,구조물","불꽃, 불티","용접, 절단, 연마",부주의,"용접, 절단, 연마",기타,기타,0,0,0,218,산업시설,공장시설,그 밖의 공업
2023-09-01 16:04,경상북도,포항시남구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,"압착,손상에 의한 단락","전기,전자",전선피복,0,0,0,574,주거,공동주택,다세대주택
2023-09-01 16:09,전라남도,신안군,"건축,구조물",미상,미상,미상,미상,"종이,목재,건초등",건초,0,0,0,4504,기타서비스,기타건축물,기타 건축물
2023-09-01 16:14,전북특별자치도,익산시,"건축,구조물","불꽃, 불티",굴뚝(연통) 아궁이,부주의,"불씨,불꽃,화원방치","종이,목재,건초등","풀, 나뭇잎",0,0,0,575,주거,기타주택,기타 주택
2023-09-01 16:30,경기도,파주시,"자동차,철도차량",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,1,0,1,4620,"자동차,철도차량",자동차,승용자동차
2023-09-01 16:42,강원특별자치도,양구군,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,0,0,0,180,주거,단독주택,단독주택
2023-09-01 16:42,강원특별자치도,태백시,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,가연물 근접방치,합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,546,주거,공동주택,연립주택
2023-09-01 16:57,충청북도,충주시,"건축,구조물",화학적 발화열,화학반응열,제품결함,기타(제품결함),"전기,전자",전자기기 부속품,0,0,0,6201,주거,단독주택,단독주택
2023-09-01 17:12,전라남도,여수시,"자동차,철도차량",작동기기,"기기 전도,복사열,기기발열",기계적 요인,"오일,연료누설","자동차,철도차량,선박,항공기","프로판가스(자동차,철도)",0,0,0,1056,"자동차,철도차량",자동차,승용자동차
2023-09-01 17:20,서울특별시,영등포구,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,1,0,1,96,기타,야외,쓰레기
2023-09-01 17:34,전북특별자치도,장수군,기타(쓰레기 화재등),"불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,"종이,목재,건초등","기타(종이,목재,건초등)",0,0,0,11,기타,야외,쓰레기
2023-09-01 17:35,인천광역시,남동구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",기계적 요인,"과열, 과부하",기타,기타,0,0,0,2308,산업시설,공장시설,금속기계 및 기구공업
2023-09-01 17:40,경기도,수원시권선구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,"전기,전자","전기, 전자기기 기판",0,0,0,10176,주거,공동주택,아파트
2023-09-01 17:55,경기도,광주시,"자동차,철도차량","마찰, 전도, 복사","마찰열,마찰 스파크",기계적 요인,기타(기계적요인),합성수지,합성고무(타이어),0,0,0,27242,"자동차,철도차량",자동차,특수자동차
2023-09-01 18:17,대전광역시,유성구,"건축,구조물",작동기기,전기적 아크(단락),부주의,"기기(전기, 기계 등) 사용.설치부주의",합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,485,산업시설,동식물시설,기타 동식물시설
